ImageNumber,Count_Nuclei,FileName_Dna,FileName_Overlay,ImageQuality_PowerLogLogSlope_Dna,Mean_Nuclei_AreaShape_Area,Mean_Nuclei_Intensity_IntegratedIntensity_Dna,Mean_Nuclei_Intensity_MaxIntensity_Dna,Mean_Nuclei_Intensity_MeanIntensity_Dna,Metadata_gene,Metadata_plate,Metadata_posNum,Metadata_rootPath,Metadata_siRNA,Metadata_timeNum,Metadata_wellNum,PathName_Dna,PathName_Overlay,Metadata_gene_siRNA,Metadata_batch_treatment,HTM_qc,HTM_norm__log2__Count_Nuclei,HTM_norm__log2__subtract_mean_ctrl__Count_Nuclei,HTM_norm__log2__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM_norm__log2__subtract_mean_ctrl__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM__subtract_mean_ctrl__length,HTM__subtract_mean_ctrl__cosine,HTM__subtract_mean_ctrl__projection
239,316,EMBO_2012_Group1--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.png,-1.170076786,641.9335443,9.449396089,0.023421345,0.014183045,XWNeg9,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,85,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00085--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group1__XWNeg9_XWNeg9,TRUE,8.303780748,-0.02557123,-5.416032271,0.125981843,0.128550817,-0.198919237,NA
240,316,EMBO_2012_Group1--empty--empty--W0086--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0086--P001--T00090--Z000--C01.ome.png,-1.35216431,543.4208861,7.226467176,0.019135599,0.012780561,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,86,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00086--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.303780748,-0.02557123,-5.707597135,-0.165583022,0.16754589,0.947362175,NA
241,153,EMBO_2012_Group4--empty--empty--W0038--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0038--P001--T00090--Z000--C01.ome.png,-1.243465391,526.9934641,5.641826735,0.01761052,0.010464196,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,38,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00038--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.257387843,-0.052731822,-5.827418654,-0.284679956,0.289522577,0.960325513,NA
242,237,EMBO_2012_Group4--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.png,-1.338958944,519.443038,4.682256039,0.012484716,0.008546483,Scramble,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,40,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00040--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group4__Scramble_s229174,TRUE,7.888743249,0.578623584,-6.323693133,-0.780954434,0.971954259,0.994847321,NA
243,165,EMBO_2012_Group4--s4445--ECT2--W0037--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s4445--ECT2--W0037--P001--T00090--Z000--C01.ome.png,-1.393630881,591.8848485,5.727050939,0.015410235,0.009490383,ECT2,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s4445,90,37,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00037--s4445--ECT2/P00001--s4445--ECT2,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,ECT2_s4445,EMBO_2012_Group4__ECT2_s4445,TRUE,7.366322214,0.05620255,-6.019967287,-0.477228588,0.48052664,0.872391358,NA
244,137,EMBO_2012_Group4--s449--PLK1--W0039--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s449--PLK1--W0039--P001--T00090--Z000--C01.ome.png,-1.077994448,526.7153285,6.262823459,0.025060664,0.011727401,PLK1,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s449,90,39,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00039--s449--PLK1/P00001--s449--PLK1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,PLK1_s449,EMBO_2012_Group4__PLK1_s449,TRUE,7.098032083,-0.212087582,-5.318431542,0.224307156,0.308698628,0.997688811,NA
245,120,EMBO_2012_Group1--s449--PLK1--W0039--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s449--PLK1--W0039--P001--T00090--Z000--C01.ome.png,-0.836574442,432.2666667,7.891832406,0.040652966,0.018395522,PLK1,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s449,90,39,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00039--s449--PLK1/P00001--s449--PLK1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,PLK1_s449,EMBO_2012_Group1__PLK1_s449,TRUE,6.906890596,-1.422461383,-4.620495558,0.921518555,1.694872512,0.999992118,NA
246,389,EMBO_2012_Group1--s4445--ECT2--W0037--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s4445--ECT2--W0037--P001--T00090--Z000--C01.ome.png,-1.355048046,565.4473008,6.624272385,0.015873102,0.011095925,ECT2,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s4445,90,37,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00037--s4445--ECT2/P00001--s4445--ECT2,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,ECT2_s4445,EMBO_2012_Group1__ECT2_s4445,TRUE,8.603626345,0.274274366,-5.977272057,-0.435257944,0.514466623,-0.156814109,NA
247,402,EMBO_2012_Group1--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.png,-1.265667154,545.2164179,6.632754162,0.017329542,0.01178188,Scramble,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,40,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00040--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group1__Scramble_s229174,TRUE,8.651051691,0.321699713,-5.850622647,-0.308608534,0.445791355,0.014641122,NA
248,440,EMBO_2012_Group1--empty--empty--W0038--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0038--P001--T00090--Z000--C01.ome.png,-1.233694135,532.4704545,7.031307415,0.019373861,0.012856293,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,38,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00038--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.781359714,0.452007735,-5.689744677,-0.147730564,0.475536867,-0.162511642,NA
249,196,EMBO_2012_Group1--s444246--XWNeg9--W0024--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s444246--XWNeg9--W0024--P001--T00090--Z000--C01.ome.png,-1.167355476,644.6734694,10.10707855,0.029653189,0.015703213,XWNeg9,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s444246,90,24,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00024--s444246--XWNeg9/P00001--s444246--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_s444246,EMBO_2012_Group1__XWNeg9_s444246,TRUE,7.614709844,-0.714642134,-5.075668918,0.466345195,0.85334121,-0.837463521,NA
250,324,EMBO_2012_Group1--s21911--CIT--W0021--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s21911--CIT--W0021--P001--T00090--Z000--C01.ome.png,-1.362361557,632.0092593,9.08378854,0.021011823,0.013832271,CIT,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,21,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00021--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group1__CIT_s21911,TRUE,8.339850003,0.010498024,-5.57265482,-0.030640707,0.032389218,-0.033656458,NA
251,226,EMBO_2012_Group1--empty--empty--W0023--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0023--P001--T00090--Z000--C01.ome.png,-1.319314641,619.5973451,9.511362441,0.024767694,0.015240756,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,23,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00023--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,7.820178962,-0.509173016,-5.335396624,0.206617489,0.549497904,0.09349871,NA
252,95,EMBO_2012_Group1--s17612--AURKB--W0022--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s17612--AURKB--W0022--P001--T00090--Z000--C01.ome.png,-1.097537178,611.5684211,12.84013821,0.047191811,0.020766813,AURKB,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s17612,90,22,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00022--s17612--AURKB/P00001--s17612--AURKB,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,AURKB_s17612,EMBO_2012_Group1__AURKB_s17612,FALSE,6.569855608,-1.75949637,-4.405319665,1.136694448,2.094731903,0.994016053,NA
253,153,EMBO_2012_Group4--s7424--INCENP--W0071--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s7424--INCENP--W0071--P001--T00090--Z000--C01.ome.png,-1.07249571,614.3464052,7.404227218,0.024552063,0.011997528,INCENP,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7424,90,71,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00071--s7424--INCENP/P00001--s7424--INCENP,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,INCENP_s7424,EMBO_2012_Group4__INCENP_s7424,TRUE,7.257387843,-0.052731822,-5.348011924,0.194726775,0.201740333,-0.999994952,NA
254,135,EMBO_2012_Group4--empty--empty--W0069--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0069--P001--T00090--Z000--C01.ome.png,-1.188092953,550.5037037,6.047382266,0.019808133,0.010686404,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,69,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00069--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.076815597,-0.233304068,-5.657763251,-0.115024553,0.260118119,0.350943226,NA
255,154,EMBO_2012_Group4--empty--empty--W0070--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0070--P001--T00090--Z000--C01.ome.png,-0.946371843,535.0064935,6.9230397,0.030430165,0.013311246,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,70,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00070--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.266786541,-0.043333124,-5.038354024,0.504384675,0.506242689,-0.999905184,NA
256,121,EMBO_2012_Group4--empty--empty--W0072--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0072--P001--T00090--Z000--C01.ome.png,-1.016251317,618.4132231,7.167524586,0.025759133,0.011424155,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,72,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00072--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,6.918863237,-0.391256427,-5.27877213,0.263966568,0.471974513,-0.638841829,NA
257,305,EMBO_2012_Group2--empty--empty--W0002--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0002--P001--T00090--Z000--C01.ome.png,-2.180880425,662.495082,5.227811269,0.010090718,0.007424605,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,2,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00002--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.252665432,0.101122131,-6.630827397,-0.319402797,0.335028107,-0.271011172,NA
258,291,EMBO_2012_Group2--empty--empty--W0003--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0003--P001--T00090--Z000--C01.ome.png,-2.071169867,659.5601375,5.228125337,0.010204247,0.007490859,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,3,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00003--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.184875343,0.033332042,-6.614686438,-0.303261838,0.305088131,-0.077225268,NA
259,169,EMBO_2012_Group2--s7424--INCENP--W0001--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s7424--INCENP--W0001--P001--T00090--Z000--C01.ome.png,-1.590733147,770.2366864,7.734230545,0.018093061,0.009671124,INCENP,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7424,90,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00001--s7424--INCENP/P00001--s7424--INCENP,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,INCENP_s7424,EMBO_2012_Group2__INCENP_s7424,TRUE,7.400879436,-0.750663865,-5.788419672,0.523004928,0.914893651,0.99015698,NA
260,269,EMBO_2012_Group2--empty--empty--W0004--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0004--P001--T00090--Z000--C01.ome.png,-2.098180985,706.2267658,5.660088124,0.01044444,0.007643778,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,4,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00004--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.071462363,-0.080080939,-6.581121059,-0.269696459,0.281334564,0.31533335,NA
261,186,EMBO_2012_Group1--s3371--COPB1--W0094--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s3371--COPB1--W0094--P001--T00090--Z000--C01.ome.png,-1.212665884,559.6505376,9.695341553,0.030082772,0.016981602,COPB1,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s3371,90,94,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00094--s3371--COPB1/P00001--s3371--COPB1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,COPB1_s3371,EMBO_2012_Group1__COPB1_s3371,TRUE,7.539158811,-0.790193167,-5.054918685,0.487095428,0.928260307,0.677954333,NA
262,303,EMBO_2012_Group1--empty--empty--W0093--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0093--P001--T00090--Z000--C01.ome.png,-1.255444972,536.2079208,8.748258735,0.024507461,0.015858019,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,93,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00093--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,8.243173983,-0.086177995,-5.35063515,0.191378963,0.209887003,-0.619863864,NA
263,161,EMBO_2012_Group1--s17612--AURKB--W0096--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--s17612--AURKB--W0096--P001--T00090--Z000--C01.ome.png,-1.132791804,671.1304348,11.41380485,0.035910746,0.016985529,AURKB,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s17612,90,96,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00096--s17612--AURKB/P00001--s17612--AURKB,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,AURKB_s17612,EMBO_2012_Group1__AURKB_s17612,TRUE,7.330916878,-0.9984351,-4.799440583,0.74257353,1.244302253,0.984665301,NA
264,352,EMBO_2012_Group2--s229174--Scramble--W0091--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s229174--Scramble--W0091--P001--T00090--Z000--C01.ome.png,-1.347390459,555.6164773,4.067315325,0.010102126,0.007142748,Scramble,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,91,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00091--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group2__Scramble_s229174,TRUE,8.459431619,0.307888318,-6.62919719,-0.31777259,0.442464276,0.976422563,NA
265,207,EMBO_2012_Group1--empty--empty--W0095--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group1--empty--empty--W0095--P001--T00090--Z000--C01.ome.png,-1.249363107,604.2560386,11.27838456,0.030321971,0.01812255,empty,EMBO_2012_Group1,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,95,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group1/W00095--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group1__empty_empty,TRUE,7.693486957,-0.635865021,-5.043492644,0.498521469,0.807990087,-0.18472112,NA
266,380,EMBO_2012_Group2--empty--empty--W0090--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0090--P001--T00090--Z000--C01.ome.png,-1.506638297,554.35,4.889679785,0.011669624,0.008479284,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,90,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00090--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.569855608,0.418312307,-6.421098053,-0.109673453,0.432450521,-0.958649023,NA
267,358,EMBO_2012_Group2--XWNeg9--XWNeg9--W0092--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--XWNeg9--XWNeg9--W0092--P001--T00090--Z000--C01.ome.png,-1.261913585,571.7653631,4.994752412,0.012205597,0.008504678,XWNeg9,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,92,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00092--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group2__XWNeg9_XWNeg9,TRUE,8.483815777,0.332272476,-6.356313358,-0.044888758,0.335290917,-0.946248122,NA
268,244,EMBO_2012_Group2--empty--empty--W0089--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0089--P001--T00090--Z000--C01.ome.png,-1.437568695,566.4877049,4.902902844,0.011792108,0.008278815,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,89,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00089--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.930737338,-0.220805964,-6.406034586,-0.094609986,0.240221404,0.931369146,NA
269,338,EMBO_2012_Group2--s3371--COPB1--W0029--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s3371--COPB1--W0029--P001--T00090--Z000--C01.ome.png,-1.579489514,663.3313609,6.756746574,0.015034736,0.009626005,COPB1,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s3371,90,29,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00029--s3371--COPB1/P00001--s3371--COPB1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,COPB1_s3371,EMBO_2012_Group2__COPB1_s3371,TRUE,8.400879436,0.249336135,-6.055556629,0.255867971,0.357263106,-0.011284695,NA
270,346,EMBO_2012_Group2--empty--empty--W0031--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0031--P001--T00090--Z000--C01.ome.png,-1.520327879,616.6156069,5.499549974,0.012085735,0.008712527,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,31,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00031--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.434628228,0.283084927,-6.370550922,-0.059126322,0.289193703,-0.971793923,NA
271,305,EMBO_2012_Group2--empty--empty--W0032--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0032--P001--T00090--Z000--C01.ome.png,-1.471976089,609.1409836,5.348124698,0.011725789,0.008345707,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,32,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00032--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.252665432,0.101122131,-6.414171162,-0.102746562,0.144161512,-0.678163058,NA
272,331,EMBO_2012_Group2--empty--empty--W0030--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0030--P001--T00090--Z000--C01.ome.png,-1.666237756,616.510574,5.125381886,0.010912383,0.008032607,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,30,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00030--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.370687407,0.219144106,-6.517889995,-0.206465395,0.301084869,-0.705415222,NA
273,187,EMBO_2012_Group4--empty--empty--W0030--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0030--P001--T00090--Z000--C01.ome.png,-1.06277054,529.6524064,6.341375144,0.02139871,0.01162421,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,30,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00030--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.54689446,0.236774795,-5.546332358,-0.00359366,0.236802065,0.114398585,NA
274,178,EMBO_2012_Group4--empty--empty--W0032--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0032--P001--T00090--Z000--C01.ome.png,-1.219633054,572.5280899,6.41820185,0.019616845,0.011223785,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,32,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00032--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.475733431,0.165613766,-5.671763164,-0.129024465,0.209941021,0.689877689,NA
275,104,EMBO_2012_Group4--empty--empty--W0031--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0031--P001--T00090--Z000--C01.ome.png,-1.103761085,585.125,5.760658787,0.015555835,0.009562909,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,31,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00031--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,6.700439718,-0.609679947,-6.006400395,-0.463661697,0.765958097,0.523295969,NA
276,213,EMBO_2012_Group4--s3371--COPB1--W0029--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s3371--COPB1--W0029--P001--T00090--Z000--C01.ome.png,-1.319009203,623.5915493,6.490301173,0.016732357,0.010080451,COPB1,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s3371,90,29,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00029--s3371--COPB1/P00001--s3371--COPB1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,COPB1_s3371,EMBO_2012_Group4__COPB1_s3371,TRUE,7.73470962,0.424589955,-5.901215512,-0.358476814,0.555681794,0.998592882,NA
